0.8,0.8,1.8,1.8,0.0,0.0,1.0,1.0,-2.3764545336692115e-38,1.2172103917672324e-36
0.8,0.8,1.8,1.8,0.001873049029766123,0.001873049029766123,1.0,1.0,0.13685937753911018,0.13685937753911018
0.8,0.8,1.8,1.8,0.007492196114777809,0.00749219611477781,0.9926533942032844,0.9986993249233463,0.27371875476500224,0.27371875476500224
0.8,0.8,1.8,1.8,0.01685744124616087,0.01685744124616087,0.9854665307955021,0.9974321904966097,0.4105781316556959,0.4105781316556959
0.8,0.8,1.8,1.8,0.029968784414406664,0.029968784414406664,0.9782951104845738,0.9961771286152808,0.547437508186813,0.547437508186813
0.8,0.8,1.8,1.8,0.046826225609301504,0.046826225609301504,0.9710315934035436,0.9949221805755806,0.6842968843312158,0.6842968843312158
0.8,0.8,1.8,1.8,0.06742976481984518,0.06742976481984518,0.963572152586293,0.9936579748599979,0.8211562600585738,0.8211562600585738
0.8,0.8,1.8,1.8,0.09177940203415648,0.09177940203415648,0.9558044798295843,0.9923760037091132,0.9580156353348424,0.9580156353348424
0.8,0.8,1.8,1.8,0.11987513723936283,0.11987513723936283,0.9475980630475139,0.9910678851797186,1.094875010121631,1.094875010121631
0.8,0.8,1.8,1.8,0.15171697042147075,0.15171697042147075,0.9387926825726605,0.9897249098755728,1.23173438437543,1.23173438437543
0.8,0.8,1.8,1.8,0.18730490156521282,0.18730490156521282,0.9291821735294429,0.9883376730520164,1.3685937580466596,1.3685937580466596
0.8,0.8,1.8,1.8,0.22663893065386512,0.22663893065386512,0.9184893226543331,0.9868957099394775,1.5054531310784833,1.5054531310784833
0.8,0.8,1.8,1.8,0.26971905766902843,0.26971905766902843,0.9063244486285805,0.9853870846673798,1.6423125034053212,1.6423125034053212
0.8,0.8,1.8,1.8,0.31654528259036285,0.31654528259036285,0.8921127082718804,0.9837978888982333,1.7791718749509584,1.7791718749509584
0.8,0.8,1.8,1.8,0.3671176053952636,0.3671176053952636,0.8749575150713285,0.9821115990453649,1.9160312456261148,1.9160312456261148
0.8,0.8,1.8,1.8,0.42143602605846,0.42143602605846,0.8533627041967077,0.980308222958469,2.052890615325278,2.052890615325278
0.8,0.8,1.8,1.8,0.47950054455151364,0.47950054455151364,0.8246157626376386,0.9783631353680596,2.1897499839225127,2.1897499839225127
0.8,0.8,1.8,1.8,0.5413111608421827,0.5413111608421827,0.7833628515070434,0.9762454487195141,2.3266093512658292,2.326609351265829
0.8,0.8,1.8,1.8,0.6068678748936025,0.6068678748936025,0.7200453143963021,0.9739156764984922,2.4634687171694614,2.4634687171694614
0.8,0.8,1.8,1.8,0.6761706866632139,0.6761706866632139,0.6350321837653659,0.9713222673412177,2.6003280814030605,2.6003280814030605
0.8,0.8,1.8,1.8,0.7492195961013298,0.7492195961013298,0.5432126143485099,0.9683961523669758,2.737187443676186,2.737187443676186
0.8,0.8,1.8,1.8,0.8260146031491779,0.8260146031491779,0.4488105266351121,0.9650421285883488,2.8740468036154154,2.8740468036154154
