3,1,5,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09899117800652218,0.9949430998275032,1.0,1.0,1.0,1.0
3,1,5,1,0.19898862160797898,0.09899117800652218,0.9949430998275032,1.0,1.0,1.0,1.0,0.3959647111218734,1.9898861905668959,0.9988104017704517,0.9990872719672904,0.9995836385779648,0.9997512609521133
3,1,5,1,0.39797724321595795,0.3959647111218734,1.9898861905668959,0.9988104017704517,0.9990872719672904,0.9995836385779648,0.9997512609521133,0.8909205957286827,2.984829254036832,0.9973335657291165,0.9978666042852874,0.9991118013111346,0.9994206829160667
3,1,5,1,0.596965864823937,0.8909205957286827,2.984829254036832,0.9973335657291165,0.9978666042852874,0.9991118013111346,0.9994206829160667,1.545147954994385,3.5906960597127644,0.9950804583436957,0.9958598294402999,0.9985193633807163,0.9989773255367518
3,1,5,1,0.7959544864319159,1.545147954994385,3.5906960597127644,0.9950804583436957,0.9958598294402999,0.9985193633807163,0.9989773255367518,2.160664440150775,2.5957529963443076,0.9903335080435491,0.9903335494484169,0.9976810384810881,0.9983759060936387
3,1,5,1,0.9949431080398949,2.160664440150775,2.5957529963443076,0.9903335080435491,0.9903335494484169,0.9976810384810881,0.9983759060936387,2.5781985738367297,1.6008099057147354,0.9759344251592875,0.9828550070854726,0.9964392107841681,0.9976135651247523
3,1,5,1,1.193931729647874,2.5781985738367297,1.6008099057147354,0.9759344251592875,0.9828550070854726,0.9964392107841681,0.9976135651247523,2.7977503524532357,0.6058668061732119,0.9163810406830722,0.9788240028890702,0.9947314235902787,0.9967652779682658
3,1,5,1,1.3929203512558528,2.7977503524532357,0.6058668061732119,0.9163810406830722,0.9788240028890702,0.9947314235902787,0.9967652779682658,2.819319774844878,-0.3890762960692289,0.5928076443974774,0.9757203497643603,0.9926653921195125,0.9958990681325234
3,1,5,1,1.5919089728638318,2.819319774844878,-0.3890762960692289,0.5928076443974774,0.9757203497643603,0.9926653921195125,0.9958990681325234,2.6429068410902246,-1.3840193948210808,0.15121523228396705,0.9726900768418533,0.9905581989965184,0.9950151636080595
3,1,5,1,1.7908975944718108,2.6429068410902246,-1.3840193948210808,0.15121523228396705,0.9726900768418533,0.9905581989965184,0.9950151636080595,2.268511553376313,-2.378962475081986,0.06612010755375065,0.9689715187415235,0.9887551824309999,0.9940770693658619
3,1,5,1,1.9898862160797899,2.268511553376313,-2.378962475081986,0.06612010755375065,0.9689715187415235,0.9887551824309999,0.9940770693658619,1.7842551852277944,-2.4882139919477506,0.047075310181959755,0.9627181819085057,0.9874132052302838,0.9930479689382395
3,1,5,1,2.1888748376877687,1.7842551852277944,-2.4882139919477506,0.047075310181959755,0.9627181819085057,0.9874132052302838,0.9930479689382395,1.3881200887668848,-1.4932709116596847,0.040263586462749947,0.9461908774435894,0.9864454093202145,0.9919259357697638
3,1,5,1,2.387863459295748,1.3881200887668848,-1.4932709116596847,0.040263586462749947,0.9461908774435894,0.9864454093202145,0.9919259357697638,1.1899673462772988,-0.49832781281372296,0.036399936705782863,0.8750859634058412,0.9856784666964955,0.9907306675104782
3,1,5,1,2.5868520809037268,1.1899673462772988,-0.49832781281372296,0.036399936705782863,0.8750859634058412,0.9856784666964955,0.9907306675104782,1.1897969600117488,0.49661529011596234,0.03333839631359966,0.491761549974753,0.9849892948526084,0.9894586691612087
3,1,5,1,2.7858407025117056,1.1897969600117488,0.49661529011596234,0.03333839631359966,0.491761549974753,0.9849892948526084,0.9894586691612087,1.3876089301864891,1.4915583911354564,0.03027743401642485,0.10748398922342084,0.9843001847042143,0.988073095662538
3,1,5,1,2.984829324119685,1.3876089301864891,1.4915583911354564,0.03027743401642485,0.10748398922342084,0.9843001847042143,0.988073095662538,1.7834032558036679,2.4865014840359096,0.02641624309708631,0.03617803079946845,0.9835334593457475,0.9865017494754345
3,1,5,1,3.1838179457276636,1.7834032558036679,2.4865014840359096,0.02641624309708631,0.03617803079946845,0.9835334593457475,0.9865017494754345,2.377179933570417,3.481444551959357,0.01961412096262253,0.019614164854617335,0.9825661766371403,0.9846209394703472
