0.8,0.8,1.8,1.8,0.0,0.0,1.0,1.0,-2.3764545336692115e-38,1.2172103917672324e-36
0.7981269509702339,0.7981269509702339,1.798126950970234,1.798126950970234,0.001873049029766123,0.001873049029766123,1.0,1.0,0.13685937753911018,0.13685937753911018
0.7925078038852222,0.7925078038852222,1.7925078038852222,1.7925078038852222,0.007492196114777809,0.00749219611477781,0.9926533942032844,0.9986993249233463,0.27371875476500224,0.27371875476500224
0.7831425587538392,0.7831425587538392,1.7831425587538392,1.7831425587538392,0.01685744124616087,0.01685744124616087,0.9854665307955021,0.9974321904966097,0.4105781316556959,0.4105781316556959
0.7700312155855934,0.7700312155855934,1.7700312155855933,1.7700312155855933,0.029968784414406664,0.029968784414406664,0.9782951104845738,0.9961771286152808,0.547437508186813,0.547437508186813
0.7531737743906985,0.7531737743906985,1.7531737743906985,1.7531737743906985,0.046826225609301504,0.046826225609301504,0.9710315934035436,0.9949221805755806,0.6842968843312158,0.6842968843312158
0.7325702351801548,0.7325702351801548,1.7325702351801548,1.7325702351801548,0.06742976481984518,0.06742976481984518,0.963572152586293,0.9936579748599979,0.8211562600585738,0.8211562600585738
0.7082205979658436,0.7082205979658436,1.7082205979658436,1.7082205979658436,0.09177940203415648,0.09177940203415648,0.9558044798295843,0.9923760037091132,0.9580156353348424,0.9580156353348424
0.6801248627606372,0.6801248627606372,1.6801248627606373,1.6801248627606373,0.11987513723936283,0.11987513723936283,0.9475980630475139,0.9910678851797186,1.094875010121631,1.094875010121631
0.6482830295785293,0.6482830295785293,1.6482830295785293,1.6482830295785293,0.15171697042147075,0.15171697042147075,0.9387926825726605,0.9897249098755728,1.23173438437543,1.23173438437543
0.6126950984347872,0.6126950984347872,1.6126950984347872,1.6126950984347872,0.18730490156521282,0.18730490156521282,0.9291821735294429,0.9883376730520164,1.3685937580466596,1.3685937580466596
0.573361069346135,0.573361069346135,1.5733610693461348,1.5733610693461348,0.22663893065386512,0.22663893065386512,0.9184893226543331,0.9868957099394775,1.5054531310784833,1.5054531310784833
0.5302809423309716,0.5302809423309716,1.5302809423309716,1.5302809423309716,0.26971905766902843,0.26971905766902843,0.9063244486285805,0.9853870846673798,1.6423125034053212,1.6423125034053212
0.4834547174096372,0.4834547174096372,1.483454717409637,1.483454717409637,0.31654528259036285,0.31654528259036285,0.8921127082718804,0.9837978888982333,1.7791718749509584,1.7791718749509584
0.43288239460473643,0.43288239460473643,1.4328823946047364,1.4328823946047364,0.3671176053952636,0.3671176053952636,0.8749575150713285,0.9821115990453649,1.9160312456261148,1.9160312456261148
0.37856397394154007,0.37856397394154007,1.37856397394154,1.37856397394154,0.42143602605846,0.42143602605846,0.8533627041967077,0.980308222958469,2.052890615325278,2.052890615325278
0.3204994554484864,0.3204994554484864,1.3204994554484863,1.3204994554484863,0.47950054455151364,0.47950054455151364,0.8246157626376386,0.9783631353680596,2.1897499839225127,2.1897499839225127
0.2586888391578174,0.2586888391578174,1.2586888391578173,1.2586888391578173,0.5413111608421827,0.5413111608421827,0.7833628515070434,0.9762454487195141,2.3266093512658292,2.326609351265829
0.19313212510639755,0.19313212510639755,1.1931321251063975,1.1931321251063975,0.6068678748936025,0.6068678748936025,0.7200453143963021,0.9739156764984922,2.4634687171694614,2.4634687171694614
0.12382931333678615,0.12382931333678615,1.123829313336786,1.123829313336786,0.6761706866632139,0.6761706866632139,0.6350321837653659,0.9713222673412177,2.6003280814030605,2.6003280814030605
0.05078040389867022,0.05078040389867022,1.0507804038986701,1.0507804038986701,0.7492195961013298,0.7492195961013298,0.5432126143485099,0.9683961523669758,2.737187443676186,2.737187443676186
-0.026014603149177806,-0.026014603149177806,0.9739853968508222,0.9739853968508222,0.8260146031491779,0.8260146031491779,0.4488105266351121,0.9650421285883488,2.8740468036154154,2.8740468036154154
-0.10655570773615042,-0.10655570773615042,0.8934442922638496,0.8934442922638496,0.9065557077361505,0.9065557077361505,0.3511921970663458,0.9611248782978719,3.0109061607294025,3.0109061607294025
-0.1908429097758173,-0.1908429097758173,0.8091570902241827,0.8091570902241827,0.9908429097758173,0.9908429097758173,0.2483589298902692,0.9564448833709583,3.1477655143533805,3.1477655143533805
-0.2788762091599135,-0.2788762091599135,0.7211237908400865,0.7211237908400865,1.0788762091599136,1.0788762091599136,0.14599252401914636,0.9506947837667415,3.284624863556681,3.284624863556681
-0.37065560574882084,-0.37065560574882084,0.6293443942511792,0.6293443942511792,1.1706556057488209,1.1706556057488209,0.08420362818631842,0.9433759471308987,3.4214842069790934,3.4214842069790934
-0.466181099355536,-0.466181099355536,0.533818900644464,0.533818900644464,1.266181099355536,1.266181099355536,0.052590791557343475,0.9336146549501517,3.558343542518477,3.558343542518477
